Country,Code,Year,Population (historical estimates),"Indicator:Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%) - Sex:Both sexes",Schizophrenia disorders (share of population) - Sex: Both - Age: Age-standardized,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,Anxiety disorders (share of population) - Sex: Both - Age: Age-standardized,Bipolar disorders (share of population) - Sex: Both - Age: Age-standardized,Eating disorders (share of population) - Sex: Both - Age: Age-standardized,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline
Latvia,LVA,2011,2076974,23.8,0.28316277,3.748776,3.7771666,0.5206279,0.15246893,0.96669804067025,2.86419355224176,8.651907836052029
Latvia,LVA,2011,2076974,23.8,0.28316277,3.748776,3.7771666,0.5206279,0.15246893,1.0286085721047,3.06779637985996,11.23104426308925
Latvia,LVA,2012,2053635,24.2,0.28362972,3.7395191,3.7776363,0.520561,0.15397505,1.03188307458639,2.62782890244141,7.446951077792111
Latvia,LVA,2012,2053635,24.2,0.28362972,3.7395191,3.7776363,0.520561,0.15397505,1.06769943434734,2.7602365664747,10.39763895862324
Latvia,LVA,2013,2031491,24.5,0.28410932,3.7318187,3.7775548,0.5204907,0.15596409,1.13876187571485,2.40049833298637,5.95999975087266
Latvia,LVA,2013,2031491,24.5,0.28410932,3.7318187,3.7775548,0.5204907,0.15596409,1.16537874250128,2.49094148300822,8.085174977624881
Latvia,LVA,2014,2011040,24.9,0.28455362,3.725428,3.7768476,0.52042586,0.15765508,0.79135590582765,1.81784749436332,5.50612512016321
Latvia,LVA,2014,2011040,24.9,0.28455362,3.725428,3.7768476,0.52042586,0.15765508,0.79135590582765,1.94619933560209,7.123995113829321
Latvia,LVA,2015,1991951,25.3,0.28491953,3.7204535,3.7754884,0.52036035,0.15891068,0.61625089319896,1.59746873310141,3.89843068711354
Latvia,LVA,2015,1991951,25.3,0.28491953,3.7204535,3.7754884,0.52036035,0.15891068,0.6503109651404899,1.64424648934603,4.874992834499111
Latvia,LVA,2016,1973477,25.7,0.2854343,3.7217278,3.7666385,0.52029896,0.1608688,0.63305706210292,1.3974999415225902,3.55939261550361
Latvia,LVA,2016,1973477,25.7,0.2854343,3.7217278,3.7666385,0.52029896,0.1608688,0.64695127129156,1.47330367901011,4.593846853892581
Lebanon,LBN,2011,5045061,28.3,0.25272995,5.0126934,6.5832686,0.9423972,0.2195352,0.0,0.0611297583066523,1.68231380752694
Lebanon,LBN,2011,5045061,28.3,0.25272995,5.0126934,6.5832686,0.9423972,0.2195352,0.0,0.0611297583066523,1.68231380752694
Lesotho,LSO,1994,1910648,6.5,0.1972692,5.111545,3.5013816,0.53210783,0.087096,50.45544554455446,64.3960396039604,78.14257425742575
Lesotho,LSO,1994,1910648,6.5,0.1972692,5.111545,3.5013816,0.53210783,0.087096,53.74653465346535,68.22178217821782,82.85940594059406
Lesotho,LSO,2002,1997537,9.0,0.19981469,5.2941732,3.5148625,0.532109,0.09179024,61.93714752680838,80.4224424694098,92.2690366267507
Lesotho,LSO,2002,1997537,9.0,0.19981469,5.2941732,3.5148625,0.532109,0.09179024,66.33908974193461,84.20954056928637,95.1088075588571
Liberia,LBR,2007,3632748,6.0,0.20528153,4.8437004,3.4309409,0.54334015,0.06961992,71.38499174747867,91.31788120284952,97.76317588990936
Liberia,LBR,2007,3632748,6.0,0.20528153,4.8437004,3.4309409,0.54334015,0.06961992,53.34777595623197,82.8403684096012,96.46912861281244
Liberia,LBR,2014,4519410,8.0,0.20571432,4.8421474,3.4801712,0.54335666,0.074216776,41.71989659811113,76.41113467437025,94.07656775797744
Liberia,LBR,2014,4519410,8.0,0.20571432,4.8421474,3.4801712,0.54335666,0.074216776,25.93076233950657,60.58879478583742,90.33239397548942
Liberia,LBR,2016,4706106,8.6,0.20602597,4.845447,3.501115,0.54335135,0.07568333,44.43256982516717,75.61307245833254,93.16640210209194
Liberia,LBR,2016,4706106,8.6,0.20602597,4.845447,3.501115,0.54335135,0.07568333,27.6177478999407,60.58550355979799,88.9197405068334
Lithuania,LTU,1993,3788532,20.9,0.2785139,4.2770348,4.2763233,0.5219124,0.13555187,6.60599455393293,29.913369488464507,70.41492210843934
Lithuania,LTU,1993,3788532,20.9,0.2785139,4.2770348,4.2763233,0.5219124,0.13555187,6.6169633031296495,30.458588713064287,76.40601606168059
Lithuania,LTU,1996,3722023,21.8,0.277814,4.3099155,4.2947025,0.5219823,0.13098246,0.0,4.70539436755107,21.46284135706557
Lithuania,LTU,1996,3722023,21.8,0.277814,4.3099155,4.2947025,0.5219823,0.13098246,0.0,4.86441766257174,26.36764688614599
Lithuania,LTU,1998,3665514,22.5,0.27814296,4.357567,4.362749,0.52196103,0.12892629,0.32259647144762,3.11289844868393,18.06517052298564
Lithuania,LTU,1998,3665514,22.5,0.27814296,4.357567,4.362749,0.52196103,0.12892629,0.32259647144762,3.23179774352767,22.96710518871453
Lithuania,LTU,1999,3633949,22.8,0.27836394,4.3759794,4.3936086,0.52193815,0.12810291,0.29311337031725,4.0419864891632695,18.11081936674963
Lithuania,LTU,1999,3633949,22.8,0.27836394,4.3759794,4.3936086,0.52193815,0.12810291,0.29311337031725,4.12157784666674,22.69305357313353
Lithuania,LTU,2000,3599639,23.0,0.27854154,4.382294,4.4068255,0.5219108,0.12771684,0.2452417532638499,4.58610522458372,21.62274048934421
Lithuania,LTU,2000,3599639,23.0,0.27854154,4.382294,4.4068255,0.5219108,0.12771684,0.2452417532638499,4.76807996988371,26.70113738101644
Lithuania,LTU,2001,3560145,23.3,0.27882904,4.3707905,4.407003,0.5218792,0.12874645,0.57852474200125,4.71231536345874,22.31971392471727
Lithuania,LTU,2001,3560145,23.3,0.27882904,4.3707905,4.407003,0.5218792,0.12874645,0.57852474200125,4.85477462806383,27.00044802017072
Lithuania,LTU,2002,3515799,23.6,0.27933997,4.34188,4.4067507,0.5218408,0.13103618,0.47214124254257,4.46134484437746,22.07601858299838
Lithuania,LTU,2002,3515799,23.6,0.27933997,4.34188,4.4067507,0.5218408,0.13103618,0.50380347897206,4.58573988871695,27.19316368981832
Lithuania,LTU,2003,3469683,23.8,0.27995372,4.3060923,4.4060736,0.5217998,0.1340205,0.19467595373129,1.79008114274164,12.09976417490828
Lithuania,LTU,2003,3469683,23.8,0.27995372,4.3060923,4.4060736,0.5217998,0.1340205,0.19467595373129,1.8465153900860405,15.52775574311917
Lithuania,LTU,2004,3422593,24.1,0.28054768,4.270716,4.4051695,0.52176094,0.13711841,0.0924656579951173,2.04905831377053,11.19724028196588
Lithuania,LTU,2004,3422593,24.1,0.28054768,4.270716,4.4051695,0.52176094,0.13711841,2.70748713936505,7.030073179482129,18.67833434595421
Lithuania,LTU,2004,3422593,24.1,0.28054768,4.270716,4.4051695,0.52176094,0.13711841,0.0924656579951173,2.06597237289451,14.453659045636542
Lithuania,LTU,2004,3422593,24.1,0.28054768,4.270716,4.4051695,0.52176094,0.13711841,2.70748713936505,7.328969525830919,21.60982149221893
Lithuania,LTU,2005,3373536,24.4,0.2809983,4.244599,4.404439,0.52173275,0.14002788,1.78172679875105,4.3431282037787104,12.0745081472711
Lithuania,LTU,2005,3373536,24.4,0.2809983,4.244599,4.404439,0.52173275,0.14002788,1.78172679875105,4.388316639917321,14.94151494666823
Lithuania,LTU,2006,3322937,24.6,0.2813622,4.2192597,4.4034615,0.521712,0.142414,1.523017095964,2.75848032614141,7.080952665000511
Lithuania,LTU,2006,3322937,24.6,0.2813622,4.2192597,4.4034615,0.521712,0.142414,1.523017095964,2.87443521906037,8.66957661222332
Lithuania,LTU,2007,3272416,24.9,0.2817654,4.1912293,4.402308,0.52169716,0.14491266,1.33956443224958,1.90320828848308,4.291661562730241
Lithuania,LTU,2007,3272416,24.9,0.2817654,4.1912293,4.402308,0.52169716,0.14491266,1.33956443224958,1.90320828848308,6.08160909246662
Lithuania,LTU,2008,3224384,25.2,0.2821896,4.163176,4.400909,0.52168334,0.14785065,0.14939542399069,1.11237787284931,5.80435593751008
Lithuania,LTU,2008,3224384,25.2,0.2821896,4.163176,4.400909,0.52168334,0.14785065,1.38922595031277,2.2527169169142303,4.54542235317588
Lithuania,LTU,2008,3224384,25.2,0.2821896,4.163176,4.400909,0.52168334,0.14785065,0.14939542399069,1.15378202633489,7.634930134120039
Lithuania,LTU,2008,3224384,25.2,0.2821896,4.163176,4.400909,0.52168334,0.14785065,1.38922595031277,2.2757050077418897,5.285955884125871
Lithuania,LTU,2009,3180482,25.6,0.2826187,4.136793,4.399466,0.52166003,0.15004717,2.2432506050406897,4.28662807815682,8.85498989081186
Lithuania,LTU,2009,3180482,25.6,0.2826187,4.136793,4.399466,0.52166003,0.15004717,2.2432506050406897,4.28662807815682,10.21268364844162
Lithuania,LTU,2010,3139021,25.9,0.28303212,4.1161327,4.3986974,0.5216339,0.1523658,1.53433991936687,3.09015042778905,8.200160672245339
Lithuania,LTU,2010,3139021,25.9,0.28303212,4.1161327,4.3986974,0.5216339,0.1523658,1.53433991936687,3.16667890233159,10.41658479432663
Lithuania,LTU,2011,3099800,26.3,0.2836198,4.097671,4.3893685,0.52160174,0.15512528,0.7005750767523801,1.51967713078063,5.25846612263241
Lithuania,LTU,2011,3099800,26.3,0.2836198,4.097671,4.3893685,0.52160174,0.15512528,0.7005750767523801,1.59736418918374,7.00543546198531
Lithuania,LTU,2012,3063340,26.7,0.28447652,4.073483,4.3674273,0.52156067,0.15736163,0.94779258208959,2.0105636085153,5.47072598166676
Lithuania,LTU,2012,3063340,26.7,0.28447652,4.073483,4.3674273,0.52156067,0.15736163,0.94779258208959,2.0105636085153,6.97753431203042
Lithuania,LTU,2013,3028191,27.1,0.28543663,4.04753,4.34052,0.5215126,0.15999764,0.70500815246698,1.96602600420332,4.894838685454659
Lithuania,LTU,2013,3028191,27.1,0.28543663,4.04753,4.34052,0.5215126,0.15999764,0.70500815246698,2.00517898571552,5.77369656805613
Lithuania,LTU,2014,2994928,27.5,0.2863374,4.026949,4.3166423,0.52145857,0.16214956,1.26202598293785,2.65827708024694,4.84611656150214
Lithuania,LTU,2014,2994928,27.5,0.2863374,4.026949,4.3166423,0.52145857,0.16214956,1.26202598293785,2.65827708024694,6.311819241795879
Lithuania,LTU,2015,2963764,27.9,0.2870162,4.012482,4.3036847,0.52140284,0.16478589,0.7198586038377599,1.42158676696395,4.20377206186889
Lithuania,LTU,2015,2963764,27.9,0.2870162,4.012482,4.3036847,0.52140284,0.16478589,0.7198586038377599,1.43785009183171,4.75798296373035
Lithuania,LTU,2016,2933676,28.4,0.28790364,4.0095606,4.283735,0.52134776,0.16749556,1.27050592184135,2.19768919715821,4.51023009269983
Lithuania,LTU,2016,2933676,28.4,0.28790364,4.0095606,4.283735,0.52134776,0.16749556,1.27050592184135,2.19768919715821,4.8529721653606
Luxembourg,LUX,1991,386405,13.2,0.27881005,3.8173668,5.3231664,0.89736336,0.44824496,0.0,0.0,0.0
Luxembourg,LUX,1991,386405,13.2,0.27881005,3.8173668,5.3231664,0.89736336,0.44824496,0.0,0.0,0.0
Luxembourg,LUX,1994,402049,14.4,0.27874544,3.7634497,5.334695,0.8973408,0.4680975,0.0,0.0,0.0
Luxembourg,LUX,1994,402049,14.4,0.27874544,3.7634497,5.334695,0.8973408,0.4680975,0.0,0.0,0.0
Luxembourg,LUX,1997,418413,15.6,0.27900323,3.7008712,5.3494477,0.897455,0.4854611,0.0,0.0,0.16424324973169
Luxembourg,LUX,1997,418413,15.6,0.27900323,3.7008712,5.3494477,0.897455,0.4854611,0.0,0.0,0.16424324973169
Luxembourg,LUX,2000,435634,17.0,0.2794592,3.6138225,5.368072,0.89756346,0.5011979,0.0,0.0,0.0
Luxembourg,LUX,2000,435634,17.0,0.2794592,3.6138225,5.368072,0.89756346,0.5011979,0.0,0.0,0.0
Luxembourg,LUX,2003,451351,18.4,0.27967557,3.497702,5.36274,0.89754826,0.5201227,0.0717466901185151,0.0790924977722993,0.48119943249397
Luxembourg,LUX,2003,451351,18.4,0.27967557,3.497702,5.36274,0.89754826,0.5201227,0.0717466901185151,0.0790924977722993,0.5125836505757599
Luxembourg,LUX,2004,457798,18.8,0.279773,3.4582348,5.358347,0.8974474,0.5255238,0.0181923313191308,0.0209107310484141,0.0589690720757131
Luxembourg,LUX,2004,457798,18.8,0.279773,3.4582348,5.358347,0.8974474,0.5255238,0.0181923313191308,0.0209107310484141,0.0659569506427217
Luxembourg,LUX,2005,464868,19.3,0.2798686,3.423667,5.354965,0.89731413,0.52993685,0.0346940502551311,0.0907980809116483,0.11714064732743
Luxembourg,LUX,2005,464868,19.3,0.2798686,3.423667,5.354965,0.89731413,0.52993685,0.0346940502551311,0.0907980809116483,0.14333158975055
Luxembourg,LUX,2006,472402,19.8,0.2800365,3.3892338,5.3505,0.8973172,0.5335204,0.0,0.0037305124757981,0.0279839203595251
Luxembourg,LUX,2006,472402,19.8,0.2800365,3.3892338,5.3505,0.8973172,0.5335204,0.0,0.0037305124757981,0.0438833577534415
Luxembourg,LUX,2007,479877,20.2,0.28032798,3.3447187,5.341905,0.89737165,0.5369901,0.0219162237844723,0.0219162237844723,0.0275175421328261
Luxembourg,LUX,2007,479877,20.2,0.28032798,3.3447187,5.341905,0.89737165,0.5369901,0.0219162237844723,0.0219162237844723,0.0275175421328261
Luxembourg,LUX,2008,488643,20.6,0.28066516,3.300281,5.331026,0.89736843,0.5408367,0.0,0.0,0.0
Luxembourg,LUX,2008,488643,20.6,0.28066516,3.300281,5.331026,0.89736843,0.5408367,0.0,0.0,0.11213845307149
Luxembourg,LUX,2009,497876,21.1,0.2809533,3.2632885,5.3204775,0.8972925,0.5445319,0.044111022847355,0.0594875026390033,0.21799899815051
Luxembourg,LUX,2009,497876,21.1,0.2809533,3.2632885,5.3204775,0.8972925,0.5445319,0.044111022847355,0.0682159874773734,0.22408410711752
Luxembourg,LUX,2010,507075,21.5,0.2811092,3.2427266,5.3144484,0.89718467,0.5471647,0.0,0.0346823553432904,0.0833265124705366
Luxembourg,LUX,2010,507075,21.5,0.2811092,3.2427266,5.3144484,0.89718467,0.5471647,0.0,0.0368355977345622,0.25549208129051
Luxembourg,LUX,2011,518207,21.9,0.28109607,3.2346246,5.3125076,0.8969854,0.5495831,0.11757934531068,0.13851242288782,0.1525417466176
Luxembourg,LUX,2011,518207,21.9,0.28109607,3.2346246,5.3125076,0.8969854,0.5495831,0.11757934531068,0.13851242288782,0.2097059719058299
Luxembourg,LUX,2012,530596,22.4,0.2809691,3.226385,5.3124857,0.8967775,0.55233777,0.0436189461786745,0.0601182749126122,0.33280018168387
Luxembourg,LUX,2012,530596,22.4,0.2809691,3.226385,5.3124857,0.8967775,0.55233777,0.0436189461786745,0.0601182749126122,0.33280018168387
Luxembourg,LUX,2013,543068,22.8,0.2808299,3.2193387,5.313485,0.896586,0.5543539,0.0891033103153653,0.0891033103153653,0.25445467115275
Luxembourg,LUX,2013,543068,22.8,0.2808299,3.2193387,5.313485,0.896586,0.5543539,0.0891033103153653,0.12196779816968,0.25445467115275
Luxembourg,LUX,2014,556075,23.3,0.28070474,3.213686,5.3140073,0.8964564,0.55658114,0.1399249128069999,0.1984236489112699,0.25287779089934
Luxembourg,LUX,2014,556075,23.3,0.28070474,3.213686,5.3140073,0.8964564,0.55658114,0.1399249128069999,0.1984236489112699,0.28609378567216
Luxembourg,LUX,2015,569415,23.7,0.2806614,3.212435,5.3122964,0.8963835,0.5586582,0.30012452282908,0.34216179947697,0.6577697584808601
Luxembourg,LUX,2015,569415,23.7,0.2806614,3.212435,5.3122964,0.8963835,0.5586582,0.30012452282908,0.35940728229971,0.67465622880593
Luxembourg,LUX,2016,583355,24.2,0.28114262,3.2098074,5.2900987,0.8962699,0.56215495,0.1172195130410899,0.13262428773042,0.29612113432849
Luxembourg,LUX,2016,583355,24.2,0.28114262,3.2098074,5.2900987,0.8962699,0.56215495,0.1172195130410899,0.13262428773042,0.48788386683152
Madagascar,MDG,1993,13020110,1.3,0.21252473,4.847176,3.82274,0.5974474,0.08694806,69.94560758580928,88.64238199162709,96.54845405421892
Madagascar,MDG,1993,13020110,1.3,0.21252473,4.847176,3.82274,0.5974474,0.08694806,73.2507085418279,89.76185101255524,97.48364347258064
Madagascar,MDG,1997,14778913,1.6,0.21216618,4.8222136,3.8296409,0.5974447,0.08484738,66.42858006525202,87.17726778483173,96.84928099212794
Madagascar,MDG,1997,14778913,1.6,0.21216618,4.8222136,3.8296409,0.5974447,0.08484738,69.37030298865801,88.96768010881037,97.98382589867504
Madagascar,MDG,1999,15730885,1.8,0.21208856,4.803259,3.8350132,0.59744096,0.0839854,63.91705563951565,86.18408493361221,96.54463885929154
Madagascar,MDG,1999,15730885,1.8,0.21208856,4.803259,3.8350132,0.59744096,0.0839854,66.86746234457348,88.07893879052483,97.76127161194115
Madagascar,MDG,2001,16709664,2.0,0.21224418,4.7904916,3.8394876,0.59743553,0.083832845,68.41718097470972,84.64646480119859,94.32561100548682
Madagascar,MDG,2001,16709664,2.0,0.21224418,4.7904916,3.8394876,0.59743553,0.083832845,70.99639647678487,86.15720378802371,95.93287669685272
Madagascar,MDG,2005,18792174,2.5,0.21324223,4.755382,3.8546543,0.5974212,0.08336993,71.71954758648424,89.16327733505533,97.04002871053308
Madagascar,MDG,2005,18792174,2.5,0.21324223,4.755382,3.8546543,0.5974212,0.08336993,74.22136457534181,90.38650305067144,97.98065530723112
Madagascar,MDG,2010,21731052,3.2,0.21179509,4.7337127,3.870147,0.59740096,0.0823218,78.17717362000043,91.2339376539654,97.5053236315442
Madagascar,MDG,2010,21731052,3.2,0.21179509,4.7337127,3.870147,0.59740096,0.0823218,80.15472944973192,92.36271968239517,98.05334223448652
Madagascar,MDG,2012,22966242,3.6,0.21178715,4.72732,3.89215,0.5973938,0.083343446,78.8405661391263,91.5179935990502,97.48493386588504
Madagascar,MDG,2012,22966242,3.6,0.21178715,4.72732,3.89215,0.5973938,0.083343446,80.73005790101064,92.41158958397322,98.17711791278664
Malawi,MWI,1997,10512681,1.9,0.19952556,4.2759886,3.7128522,0.5774111,0.07327617,62.43081326393282,84.35032137979947,93.4993009130906
Malawi,MWI,1997,10512681,1.9,0.19952556,4.2759886,3.7128522,0.5774111,0.07327617,58.4547996013033,82.51148425489903,93.78604976567549
Malawi,MWI,2004,12411343,2.7,0.2013665,4.1923923,3.7265174,0.57743,0.073578745,72.52845418829004,90.19907789201515,96.96511824875992
Malawi,MWI,2004,12411343,2.7,0.2013665,4.1923923,3.7265174,0.57743,0.073578745,68.8645812986107,88.81921487738057,97.18174479838666
Malawi,MWI,2010,14718426,3.6,0.20119998,4.0452785,3.7555363,0.5774415,0.07531103,71.1036502460581,88.61118798876862,96.0998656294518
Malawi,MWI,2010,14718426,3.6,0.20119998,4.0452785,3.7555363,0.5774415,0.07531103,68.42151117380895,87.29044019554941,96.20036852889504
Malawi,MWI,2016,17405624,4.7,0.20091692,4.096799,3.839767,0.57739866,0.0787787,69.20983316832765,89.00585131857125,96.57030619959473
Malawi,MWI,2016,17405624,4.7,0.20091692,4.096799,3.839767,0.57739866,0.0787787,65.7357230818722,87.26509058709642,96.8470617407146
Malaysia,MYS,1992,18526708,3.9,0.30116302,3.2789493,4.438454,0.33977947,0.11384484,1.27927734374999,11.824042968749987,30.29499805549476
Malaysia,MYS,1992,18526708,3.9,0.30116302,3.2789493,4.438454,0.33977947,0.11384484,2.0359619140625,13.7523681640625,37.06024339416761
Malaysia,MYS,1995,20136886,4.8,0.3033831,3.258121,4.448644,0.33969653,0.11758228,1.76746093749999,11.53113281249999,29.42593675440353
Malaysia,MYS,1995,20136886,4.8,0.3033831,3.258121,4.448644,0.33969653,0.11758228,2.4753271484374904,13.386230468749998,35.99470983342664
Malaysia,MYS,1997,21249178,5.5,0.3045705,3.18664,4.4833097,0.3396548,0.12074093,0.4066491699218699,7.283935546875001,21.87882388172621
Malaysia,MYS,1997,21249178,5.5,0.3045705,3.18664,4.4833097,0.3396548,0.12074093,0.71786621093749,8.7728955078125,27.605461570774807
Malaysia,MYS,2003,24739420,8.0,0.3079072,3.3211672,4.5453877,0.33961773,0.12746042,1.22761056782336,6.87365962662228,21.7841010084571
Malaysia,MYS,2003,24739420,8.0,0.3079072,3.3211672,4.5453877,0.33961773,0.12746042,1.57125169288801,8.24498500662012,27.81599405596264
Malaysia,MYS,2006,26509416,9.5,0.3086782,3.4540431,4.5533485,0.33958212,0.13030624,0.59719287891633,3.82411997888443,16.52737479634134
Malaysia,MYS,2006,26509416,9.5,0.3086782,3.4540431,4.5533485,0.33958212,0.13030624,0.77013822829762,4.86737020372598,22.3792733069155
Malaysia,MYS,2008,27664304,10.5,0.30841702,3.4369297,4.571566,0.33957645,0.13272792,0.55386555370758,4.25804561029209,16.72049631073176
Malaysia,MYS,2008,27664304,10.5,0.30841702,3.4369297,4.571566,0.33957645,0.13272792,0.69657383051965,5.3156653833093,22.07988412934336
Malaysia,MYS,2011,29184140,12.1,0.30902126,3.445935,4.5965233,0.33951622,0.13652377,0.1103718117714999,1.24340873103019,8.61217039738753
Malaysia,MYS,2011,29184140,12.1,0.30902126,3.445935,4.5965233,0.33951622,0.13652377,0.13992568037886,1.8443183006298496,12.89873336058853
Malaysia,MYS,2013,30134806,13.4,0.3119112,3.5536094,4.59333,0.33949485,0.13950633,0.0255900799522515,0.3889511108678999,3.97659244514875
Malaysia,MYS,2013,30134806,13.4,0.3119112,3.5536094,4.59333,0.33949485,0.13950633,0.033976989108864,0.58230948696052,6.552249987475959
Malaysia,MYS,2015,31068834,14.7,0.31398985,3.6310363,4.5922904,0.33945796,0.14274836,0.0119646072340402,0.26382143012685,2.87615891615275
Malaysia,MYS,2015,31068834,14.7,0.31398985,3.6310363,4.5922904,0.33945796,0.14274836,0.0190366539632926,0.39128913719008,4.81830496233511
Maldives,MDV,2002,292293,2.9,0.29910642,3.3180187,3.6482105,0.34051153,0.104365446,6.51092499464134,24.73020903272272,62.74320321083093
Maldives,MDV,2002,292293,2.9,0.29910642,3.3180187,3.6482105,0.34051153,0.104365446,6.608180416347791,27.90563175077544,71.33337227276863
Maldives,MDV,2009,349040,4.7,0.30271712,3.080076,3.6372883,0.3400203,0.11368861,3.4525586885018096,16.60044451641801,42.69493906799701
Maldives,MDV,2009,349040,4.7,0.30271712,3.080076,3.6372883,0.3400203,0.11368861,3.77289601660928,18.024351875291263,50.49754750230827
Maldives,MDV,2016,454263,7.9,0.31015185,2.9383829,3.5991414,0.3389611,0.11916175,0.0,0.16677553513311,3.42995631072888
Maldives,MDV,2016,454263,7.9,0.31015185,2.9383829,3.5991414,0.3389611,0.11916175,0.0,0.25505177524205,5.4805586714747
Mali,MLI,1994,9711802,2.3,0.2088623,3.5966322,2.6295738,0.5418625,0.08002693,85.29561211723816,93.5355010097028,97.72032439216696
Mali,MLI,1994,9711802,2.3,0.2088623,3.5966322,2.6295738,0.5418625,0.08002693,84.49571932273481,93.35182611389126,98.01686173507971
Mali,MLI,2001,11583825,3.3,0.20893668,3.495658,2.637361,0.541949,0.08161441,58.81381109062214,80.87999230265407,95.07951565793336
Mali,MLI,2001,11583825,3.3,0.20893668,3.495658,2.637361,0.541949,0.08161441,57.15224035031918,79.9124007181843,95.60495714302964
Mali,MLI,2006,13623541,4.3,0.20990567,3.451363,2.6430106,0.54199225,0.08601027,52.110774843268494,78.1049042010099,92.4819375782318
